CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
767,Germany,Male,23,2,139542.82,1,0,1,28038.28,0,"[0.9153697598848692, 0.08463024011513072, 0.0]"
620,France,Female,70,3,87926.24,2,1,0,33350.26,1,"[0.4435019040207492, 0.5564980959792508, 0.0]"
790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1,"[0.8185316763290101, 0.1814683236709899, 0.0]"
616,France,Female,31,3,136789.14,1,1,0,59346.4,1,"[0.7906860319191551, 0.2093139680808449, 0.0]"
698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1,"[0.74482373377012, 0.25517626622987993, 0.0]"
667,France,Male,27,7,156811.74,1,1,1,149402.59,0,"[0.8618405831954987, 0.13815941680450133, 0.0]"
846,France,Female,34,10,142388.61,2,0,1,68393.64,1,"[0.9137229215204282, 0.08627707847957174, 0.0]"
549,France,Female,34,4,0.0,2,0,0,139463.57,0,"[0.8126022664779958, 0.1873977335220042, 0.0]"
510,France,Female,32,1,0.0,2,0,1,28515.17,0,"[0.767571443659202, 0.2324285563407979, 0.0]"
739,France,Female,30,6,0.0,1,0,0,122604.44,0,"[0.929189697856968, 0.07081030214303195, 0.0]"
680,France,Female,43,4,0.0,2,1,1,58761.33,0,"[0.8338883718652823, 0.16611162813471766, 0.0]"
662,France,Male,38,0,105271.56,1,0,1,179833.45,0,"[0.8225484494322973, 0.1774515505677027, 0.0]"
706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0,"[0.8786324954198662, 0.1213675045801338, 0.0]"
652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0,"[0.8325626593826838, 0.16743734061731613, 0.0]"
628,France,Female,38,3,0.0,2,1,1,48924.73,0,"[0.8258107556035938, 0.1741892443964061, 0.0]"
553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0,"[0.7788037744719202, 0.2211962255280798, 0.0]"
714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0,"[0.8067134751625233, 0.1932865248374767, 0.0]"
745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0,"[0.8855308651309839, 0.11446913486901616, 0.0]"
746,France,Male,36,7,142400.77,1,1,1,193438.69,0,"[0.8749709699717061, 0.12502903002829388, 0.0]"
634,France,Male,34,3,145030.92,1,1,1,41820.65,0,"[0.7748918953740105, 0.22510810462598946, 0.0]"
678,France,Male,28,2,109137.12,1,1,1,58814.41,0,"[0.8664891073853223, 0.1335108926146778, 0.0]"
719,France,Female,42,4,0.0,1,1,0,28465.86,1,"[0.8590379070933043, 0.14096209290669565, 0.0]"
489,France,Female,38,5,117289.92,1,0,0,85231.88,0,"[0.6216139714574507, 0.3783860285425494, 0.0]"
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,"[0.830717048044797, 0.16928295195520301, 0.0]"
588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0,"[0.7833770729146243, 0.2166229270853757, 0.0]"
494,Germany,Male,37,5,107106.33,2,1,0,172063.09,0,"[0.6741952635534914, 0.3258047364465086, 0.0]"
493,France,Male,38,3,134006.77,1,1,0,89578.32,0,"[0.6131724711480845, 0.3868275288519155, 0.0]"
541,France,Male,29,7,127504.57,1,0,0,86173.92,0,"[0.7546674316843843, 0.2453325683156157, 0.0]"
788,France,Male,55,3,0.0,1,0,1,13288.46,1,"[0.8264677710384591, 0.17353222896154083, 0.0]"
622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0,"[0.8167643810162453, 0.18323561898375468, 0.0]"
516,France,Male,46,2,0.0,2,1,1,169122.54,0,"[0.6934046303225727, 0.30659536967742723, 0.0]"
638,Spain,Male,30,9,136808.53,2,1,1,106642.97,0,"[0.8274805852865731, 0.1725194147134269, 0.0]"
488,France,Male,34,3,0.0,2,1,1,125979.36,0,"[0.7582856449517092, 0.24171435504829078, 0.0]"
548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1,"[0.6009474290421405, 0.3990525709578595, 0.0]"
774,France,Female,35,3,121418.62,1,1,1,24400.37,0,"[0.8755276060743451, 0.12447239392565485, 0.0]"
711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0,"[0.8817568996671493, 0.11824310033285065, 0.0]"
663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,"[0.7098605483320914, 0.29013945166790855, 0.0]"
767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0,"[0.5554346131182494, 0.4445653868817506, 0.0]"
540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,"[0.7007202839520326, 0.2992797160479675, 0.0]"
505,Germany,Male,43,5,136855.94,2,1,0,171070.52,0,"[0.6013829497500741, 0.3986170502499259, 0.0]"
489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0,"[0.765407482473468, 0.23459251752653204, 0.0]"
759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,"[0.8973025522719099, 0.10269744772809004, 0.0]"
850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1,"[0.8747640828041233, 0.12523591719587665, 0.0]"
781,France,Female,48,0,57098.96,1,1,0,85644.06,1,"[0.8486176757116995, 0.15138232428830045, 0.0]"
601,France,Male,74,2,0.0,2,0,1,51554.58,0,"[0.46072015993565296, 0.539279840064347, 0.0]"
687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,"[0.8161820582851474, 0.18381794171485252, 0.0]"
571,France,Female,47,7,0.0,2,0,0,112366.98,0,"[0.7259061026924138, 0.27409389730758615, 0.0]"
752,France,Male,49,2,78653.84,1,1,0,7698.6,0,"[0.7944867798784625, 0.20551322012153755, 0.0]"
669,France,Female,43,1,160474.59,1,1,1,95963.14,0,"[0.7373737377368971, 0.2626262622631029, 0.0]"
559,France,Female,42,7,0.0,2,1,1,190040.29,0,"[0.7767330190861312, 0.2232669809138688, 0.0]"
723,France,Female,35,0,0.0,2,0,1,61290.99,0,"[0.8979480828890017, 0.1020519171109983, 0.0]"
651,France,Male,35,0,181821.96,2,0,1,36923.67,1,"[0.7563214789789221, 0.24367852102107784, 0.0]"
658,France,Male,42,8,102870.93,1,0,1,103764.55,1,"[0.7782254521111313, 0.22177454788886877, 0.0]"
554,Spain,Male,66,8,0.0,2,1,1,116747.62,0,"[0.5163697599180765, 0.48363024008192346, 0.0]"
795,Germany,Female,33,9,104552.72,1,1,1,120853.83,1,"[0.9132757528377762, 0.08672424716222381, 0.0]"
708,Spain,Female,41,5,0.0,1,0,1,157003.99,0,"[0.8790722382005428, 0.12092776179945719, 0.0]"
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,"[0.7401396193136172, 0.2598603806863829, 0.0]"
449,Spain,Female,33,8,0.0,2,0,0,156792.89,0,"[0.7395032519005946, 0.2604967480994053, 0.0]"
639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,"[0.7318158291303157, 0.26818417086968427, 0.0]"
611,France,Female,53,7,0.0,2,0,1,156495.39,1,"[0.7262164434734104, 0.2737835565265896, 0.0]"
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,"[0.938932713210552, 0.06106728678944792, 0.0]"
682,France,Female,42,0,0.0,1,0,1,91981.85,1,"[0.8462296936045606, 0.15377030639543948, 0.0]"
644,France,Male,50,9,76817.0,4,1,0,196371.13,1,"[0.7431327043836456, 0.25686729561635435, 0.0]"
762,Spain,Female,19,6,0.0,2,1,0,55500.17,0,"[0.9559106995511943, 0.044089300448805685, 0.0]"
551,France,Male,31,1,0.0,2,1,1,185105.44,0,"[0.8417231188175708, 0.15827688118242922, 0.0]"
841,France,Male,34,4,0.0,2,1,0,141582.66,0,"[0.949542778145184, 0.05045722185481599, 0.0]"
551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,"[0.7584394727501552, 0.24156052724984478, 0.0]"
529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1,"[0.7434022243770994, 0.25659777562290065, 0.0]"
780,Spain,Female,33,6,145580.61,1,1,1,154598.56,0,"[0.8980560884059059, 0.10194391159409406, 0.0]"
571,France,Female,53,2,0.0,2,1,0,28045.77,0,"[0.6406167693291098, 0.3593832306708902, 0.0]"
657,France,Male,33,1,84309.57,2,0,0,103914.4,0,"[0.8449266082324002, 0.1550733917675998, 0.0]"
728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0,"[0.9053775180404066, 0.09462248195959343, 0.0]"
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,"[0.42975512329721866, 0.5702448767027813, 0.0]"
589,France,Male,32,2,0.0,2,0,1,9468.64,0,"[0.8273805116415358, 0.17261948835846416, 0.0]"
679,France,Male,41,8,147726.98,3,1,0,172749.4,1,"[0.79306790473893, 0.2069320952610701, 0.0]"
778,France,Male,38,3,145018.49,2,1,1,126702.41,0,"[0.8703711224011018, 0.1296288775988982, 0.0]"
470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0,"[0.7223206356414047, 0.2776793643585953, 0.0]"
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,"[0.8032012308193315, 0.1967987691806685, 0.0]"
694,Spain,Female,35,7,0.0,1,1,0,133570.43,1,"[0.8953745355386957, 0.10462546446130429, 0.0]"
718,France,Male,35,3,97560.16,1,1,1,53511.74,0,"[0.8580301556937859, 0.141969844306214, 0.0]"
538,Spain,Male,68,9,0.0,2,1,0,110440.5,1,"[0.4723571460247987, 0.5276428539752013, 0.0]"
697,France,Female,39,6,151553.19,1,1,1,44946.29,0,"[0.7888828200601722, 0.2111171799398278, 0.0]"
639,Spain,Male,28,8,0.0,2,1,0,126561.07,0,"[0.8978423426847156, 0.10215765731528441, 0.0]"
572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1,"[0.6767043226458584, 0.32329567735414155, 0.0]"
616,France,Female,31,8,0.0,1,0,1,76456.17,0,"[0.8645789095314805, 0.13542109046851947, 0.0]"
619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0,"[0.6046965666277528, 0.3953034333722472, 0.0]"
850,France,Female,39,0,104386.53,1,1,0,105886.77,0,"[0.9109534809263915, 0.08904651907360851, 0.0]"
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,"[0.8528418356575598, 0.14715816434244017, 0.0]"
710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1,"[0.7969007558888687, 0.20309924411113137, 0.0]"
670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1,"[0.7809831582190516, 0.21901684178094835, 0.0]"
701,Spain,Female,35,9,0.0,2,0,0,170996.86,0,"[0.9038293010560672, 0.09617069894393278, 0.0]"
719,France,Male,32,9,146605.27,1,1,1,77119.45,0,"[0.8591840788157492, 0.1408159211842508, 0.0]"
751,France,Female,37,9,183613.66,2,0,0,49734.94,0,"[0.828473835532919, 0.171526164467081, 0.0]"
536,France,Female,35,8,0.0,1,1,0,171840.24,1,"[0.8042852856754178, 0.1957147143245822, 0.0]"
614,France,Male,51,3,0.0,2,1,1,5552.37,0,"[0.7015171099908366, 0.2984828900091634, 0.0]"
592,France,Male,37,4,212692.97,1,0,0,176395.02,0,"[0.699891681053195, 0.300108318946805, 0.0]"
526,Spain,Male,49,2,0.0,1,1,0,114539.67,1,"[0.6577855568148774, 0.3422144431851226, 0.0]"
602,France,Female,35,5,0.0,2,1,0,31050.02,0,"[0.8227747219388164, 0.1772252780611836, 0.0]"
696,France,Female,25,8,126442.59,1,1,0,121904.44,0,"[0.8939313517669552, 0.10606864823304486, 0.0]"
717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,"[0.7732927364476903, 0.22670726355230977, 0.0]"
512,France,Male,36,4,152169.12,2,0,0,38629.3,1,"[0.6244038389700964, 0.37559616102990356, 0.0]"
731,Spain,Male,70,3,0.0,2,1,1,141180.66,0,"[0.6900058533168436, 0.3099941466831564, 0.0]"
727,France,Male,61,0,128213.96,2,1,1,188729.08,1,"[0.6857959958162712, 0.31420400418372885, 0.0]"
637,France,Female,44,2,0.0,2,1,0,149665.65,0,"[0.8143943322161765, 0.18560566778382348, 0.0]"
726,France,Female,42,2,109471.79,1,0,1,175161.05,0,"[0.8401729495350299, 0.15982705046497012, 0.0]"
427,France,Male,33,8,0.0,1,1,1,13858.95,0,"[0.6751170294233113, 0.32488297057668863, 0.0]"
669,Spain,Male,29,9,0.0,1,1,1,93901.61,0,"[0.9034400497694298, 0.09655995023057022, 0.0]"
742,France,Female,28,2,191864.51,1,1,0,108457.99,1,"[0.8769618403273474, 0.1230381596726526, 0.0]"
684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0,"[0.857606709217543, 0.14239329078245697, 0.0]"
647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0,"[0.7906008298768932, 0.20939917012310685, 0.0]"
565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0,"[0.8033025104900535, 0.1966974895099465, 0.0]"
776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0,"[0.8765340569641904, 0.12346594303580956, 0.0]"
701,France,Male,40,5,169742.64,1,1,1,153537.55,1,"[0.7998146220522857, 0.20018537794771435, 0.0]"
514,France,Male,26,1,0.0,2,0,0,121551.93,0,"[0.8337585928042973, 0.1662414071957027, 0.0]"
709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,"[0.8599810890889258, 0.1400189109110742, 0.0]"
566,Germany,Female,35,1,123042.0,1,1,0,66245.44,1,"[0.7221985134976785, 0.27780148650232145, 0.0]"
723,France,Male,28,4,0.0,2,1,1,123885.88,0,"[0.9297805486306252, 0.07021945136937474, 0.0]"
692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0,"[0.8280134397909917, 0.1719865602090083, 0.0]"
584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,"[0.7207206064590714, 0.2792793935409286, 0.0]"
695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,"[0.8959375864619664, 0.10406241353803358, 0.0]"
653,France,Female,74,0,121276.32,1,1,1,160348.31,0,"[0.4551905881095304, 0.5448094118904696, 0.0]"
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,"[0.7301663459447396, 0.26983365405526033, 0.0]"
594,France,Male,37,2,0.0,2,0,1,95864.5,0,"[0.8170827598311623, 0.1829172401688377, 0.0]"
689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1,"[0.8253273435808244, 0.17467265641917562, 0.0]"
671,Spain,Male,58,1,178713.98,1,1,1,21768.21,0,"[0.5530513778918756, 0.44694862210812436, 0.0]"
627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0,"[0.8070699775502929, 0.1929300224497071, 0.0]"
528,Spain,Male,36,7,0.0,2,1,0,60536.56,0,"[0.762935366200792, 0.237064633799208, 0.0]"
706,France,Female,23,5,0.0,1,0,0,164128.41,1,"[0.9412512427116831, 0.05874875728831688, 0.0]"
564,France,Male,31,0,110527.17,1,1,1,87060.77,0,"[0.7682600667267212, 0.2317399332732788, 0.0]"
708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0,"[0.8671593871908249, 0.13284061280917517, 0.0]"
845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,"[0.9186468863746882, 0.08135311362531181, 0.0]"
614,France,Female,41,3,123475.04,1,1,1,179227.52,0,"[0.7504161881528006, 0.24958381184719938, 0.0]"
627,Spain,Male,48,1,132759.8,1,1,0,78899.22,0,"[0.6629558032847132, 0.33704419671528685, 0.0]"
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1,"[0.8287546411452018, 0.17124535885479822, 0.0]"
683,Germany,Female,39,2,100062.16,2,1,0,109201.43,0,"[0.8193801908199128, 0.18061980918008722, 0.0]"
600,France,Male,32,1,0.0,1,1,1,101986.16,0,"[0.8522909937956508, 0.14770900620434926, 0.0]"
651,France,Female,25,8,0.0,2,1,1,126761.2,0,"[0.9141803260856848, 0.08581967391431518, 0.0]"
706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0,"[0.8752086497157949, 0.12479135028420506, 0.0]"
715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,"[0.8778546006928087, 0.12214539930719127, 0.0]"
582,France,Female,39,1,132077.48,2,1,0,192255.15,0,"[0.7332211657017463, 0.26677883429825366, 0.0]"
452,Spain,Male,44,3,88915.85,1,1,0,69697.74,0,"[0.5307752001022219, 0.46922479989777816, 0.0]"
646,France,Female,73,6,97259.25,1,0,1,104719.66,0,"[0.4621331730364704, 0.5378668269635296, 0.0]"
590,Spain,Male,37,1,0.0,2,0,0,133535.99,0,"[0.8214978517164441, 0.17850214828355596, 0.0]"
550,France,Male,31,5,142200.19,2,1,1,122221.71,0,"[0.7460847616924507, 0.25391523830754925, 0.0]"
585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0,"[0.6895095791600794, 0.3104904208399206, 0.0]"
517,Spain,Male,46,4,0.0,1,1,0,22372.78,0,"[0.648455154436448, 0.35154484556355203, 0.0]"
580,France,Male,31,2,0.0,2,0,1,64014.24,0,"[0.8381340482127695, 0.16186595178723054, 0.0]"
619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0,"[0.8320040540237355, 0.16799594597626452, 0.0]"
542,France,Male,32,7,107871.72,1,1,0,125302.64,0,"[0.7546035433283651, 0.24539645667163495, 0.0]"
647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,"[0.807205598263579, 0.19279440173642104, 0.0]"
515,France,Male,33,2,0.0,2,1,1,136028.97,0,"[0.791609577965213, 0.208390422034787, 0.0]"
594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,"[0.7480532411769838, 0.2519467588230162, 0.0]"
812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0,"[0.9107577612695678, 0.08924223873043223, 0.0]"
538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,"[0.6775719200584669, 0.3224280799415331, 0.0]"
538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0,"[0.7111245326026296, 0.2888754673973704, 0.0]"
687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1,"[0.8879001540125346, 0.11209984598746532, 0.0]"
687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,"[0.8695289629739882, 0.13047103702601182, 0.0]"
706,France,Male,35,5,0.0,2,1,1,81718.37,0,"[0.8940039233871571, 0.105996076612843, 0.0]"
671,Spain,Female,34,10,0.0,1,1,0,23235.38,0,"[0.8725656944304525, 0.1274343055695475, 0.0]"
720,France,Female,34,6,110717.38,1,1,1,9398.45,0,"[0.8516484398124373, 0.1483515601875627, 0.0]"
591,France,Male,45,5,0.0,2,1,1,155492.87,0,"[0.7725794675897201, 0.2274205324102799, 0.0]"
627,France,Male,37,2,125190.86,1,0,1,84584.69,0,"[0.7683419836399018, 0.23165801636009817, 0.0]"
651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1,"[0.8373293215785413, 0.16267067842145863, 0.0]"
633,France,Female,34,3,123034.43,2,1,1,38315.04,0,"[0.7863579986710294, 0.21364200132897065, 0.0]"
624,France,Male,26,9,74681.9,2,0,0,31231.35,0,"[0.8563907523367447, 0.14360924766325533, 0.0]"
450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0,"[0.42300034781093465, 0.5769996521890653, 0.0]"
614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0,"[0.7968818814523287, 0.20311811854767128, 0.0]"
621,France,Male,34,6,0.0,2,1,1,99128.13,0,"[0.8554189918370269, 0.14458100816297317, 0.0]"
706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0,"[0.8831190520605655, 0.1168809479394345, 0.0]"
629,Spain,Male,29,6,0.0,2,1,1,88842.8,0,"[0.8830967288588097, 0.11690327114119027, 0.0]"
705,France,Female,49,7,0.0,1,1,0,63405.2,1,"[0.8155796865822909, 0.18442031341770918, 0.0]"
533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0,"[0.6778748595563536, 0.3221251404436464, 0.0]"
699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0,"[0.9093472702355616, 0.09065272976443843, 0.0]"
616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1,"[0.6899068193756046, 0.3100931806243954, 0.0]"
764,Spain,Male,38,4,113607.47,1,1,0,91094.46,0,"[0.8692913369444417, 0.13070866305555823, 0.0]"
757,France,Male,47,3,130747.1,1,1,0,143829.54,0,"[0.8141598024317716, 0.18584019756822848, 0.0]"
699,Spain,Male,40,2,0.0,1,1,0,78387.32,0,"[0.8657018361140482, 0.13429816388595184, 0.0]"
631,France,Female,34,4,124379.14,1,1,0,106892.91,0,"[0.800151921669262, 0.19984807833073803, 0.0]"
670,France,Female,31,9,0.0,1,0,1,76254.83,0,"[0.8934361740136395, 0.10656382598636052, 0.0]"
683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,"[0.7905765942393467, 0.20942340576065333, 0.0]"
650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0,"[0.5388043017827069, 0.4611956982172931, 0.0]"
569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0,"[0.7841852605405955, 0.2158147394594046, 0.0]"
536,France,Female,22,5,89492.62,1,0,0,42934.43,0,"[0.8135270458537192, 0.1864729541462809, 0.0]"
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,"[0.7233356772168713, 0.27666432278312864, 0.0]"
837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0,"[0.9130370709432187, 0.08696292905678121, 0.0]"
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,"[0.4342120462161172, 0.5657879537838828, 0.0]"
706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,"[0.5702472978484707, 0.42975270215152933, 0.0]"
620,Spain,Male,44,8,0.0,2,1,1,15627.51,0,"[0.7715938278227084, 0.22840617217729164, 0.0]"
766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0,"[0.8344494510211444, 0.1655505489788556, 0.0]"
700,France,Female,32,8,110923.15,2,1,1,161845.81,1,"[0.8763862556928309, 0.12361374430716912, 0.0]"
638,France,Male,36,6,188455.19,1,0,0,47031.4,1,"[0.7361774303646218, 0.26382256963537815, 0.0]"
469,France,Male,33,1,127818.52,1,1,0,163477.22,0,"[0.664592862868677, 0.335407137131323, 0.0]"
674,France,Male,45,7,142072.02,1,1,0,37013.29,0,"[0.7240391302177602, 0.2759608697822398, 0.0]"
607,France,Female,33,8,91301.72,1,0,1,130824.57,0,"[0.8135919552272195, 0.18640804477278045, 0.0]"
582,Germany,Male,26,6,114450.32,1,1,1,14081.64,0,"[0.8023821743430777, 0.19761782565692237, 0.0]"
647,Spain,Male,33,7,121260.19,2,1,0,77216.48,0,"[0.8158352041454243, 0.18416479585457568, 0.0]"
646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0,"[0.8677968702368856, 0.1322031297631144, 0.0]"
687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,"[0.8812056701666131, 0.11879432983338689, 0.0]"
493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0,"[0.6449340507360122, 0.3550659492639878, 0.0]"
497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,"[0.6725603144049135, 0.32743968559508657, 0.0]"
634,Germany,Female,31,8,76798.92,1,0,0,196021.73,0,"[0.8628053032969528, 0.13719469670304715, 0.0]"
656,France,Female,39,6,0.0,2,1,0,141069.88,0,"[0.856975692661913, 0.143024307338087, 0.0]"
709,France,Male,37,7,0.0,1,1,0,159486.76,0,"[0.8978804872850911, 0.10211951271490889, 0.0]"
600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0,"[0.74580874439736, 0.25419125560263994, 0.0]"
580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0,"[0.7466969667456669, 0.2533030332543331, 0.0]"
430,Germany,Male,36,1,138992.48,2,0,0,122373.42,0,"[0.563695607233093, 0.43630439276690697, 0.0]"
740,France,Male,33,1,129574.98,1,1,1,123300.38,0,"[0.8785423839318691, 0.12145761606813087, 0.0]"
701,France,Male,43,2,0.0,2,1,1,165303.79,0,"[0.8663535083630715, 0.13364649163692857, 0.0]"
652,Spain,Male,28,8,156823.7,2,1,0,198251.52,0,"[0.8560058627500441, 0.14399413724995594, 0.0]"
581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,"[0.7115225254890751, 0.2884774745109248, 0.0]"
686,France,Female,39,3,111695.62,1,0,0,136643.84,0,"[0.8217956551907918, 0.17820434480920821, 0.0]"
625,Spain,Female,31,8,0.0,2,1,0,151843.54,0,"[0.8814234172266037, 0.11857658277339637, 0.0]"
646,France,Female,34,3,131283.11,1,0,0,130500.65,0,"[0.8129356988431893, 0.18706430115681075, 0.0]"
643,Germany,Male,28,9,160858.13,2,1,0,27149.27,0,"[0.8142993786409101, 0.1857006213590899, 0.0]"
676,Germany,Female,34,4,89437.03,1,1,1,189540.95,0,"[0.8647738000225051, 0.13522619997749483, 0.0]"
752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0,"[0.8762494419637744, 0.12375055803622559, 0.0]"
711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0,"[0.8409932077824697, 0.15900679221753036, 0.0]"
564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,"[0.6942041030197135, 0.30579589698028653, 0.0]"
597,Germany,Male,52,8,83693.34,2,1,1,161083.53,0,"[0.6592723138897674, 0.3407276861102326, 0.0]"
565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1,"[0.6288222427639504, 0.3711777572360496, 0.0]"
638,France,Male,34,6,114543.27,1,1,1,97755.29,0,"[0.8103165774106992, 0.1896834225893008, 0.0]"
850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0,"[0.9011532226874641, 0.09884677731253587, 0.0]"
650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1,"[0.8598546384985775, 0.14014536150142254, 0.0]"
650,Spain,Male,25,7,160599.06,2,1,1,28391.52,0,"[0.8383283822115253, 0.16167161778847478, 0.0]"
707,France,Female,35,9,0.0,2,1,1,70403.65,0,"[0.8936180059176156, 0.10638199408238437, 0.0]"
716,France,Female,29,10,87946.39,1,1,1,182531.74,0,"[0.9077348805035338, 0.09226511949646624, 0.0]"
658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0,"[0.7482038604886401, 0.25179613951136, 0.0]"
732,France,Female,40,10,0.0,2,1,0,154189.08,0,"[0.8961440582209228, 0.10385594177907718, 0.0]"
640,France,Male,45,1,0.0,1,1,1,10908.33,0,"[0.7774787546989224, 0.22252124530107764, 0.0]"
674,France,Male,18,7,0.0,2,1,1,55753.12,1,"[0.9362022752256443, 0.06379772477435569, 0.0]"
758,France,Female,52,7,125095.94,1,1,0,171189.83,1,"[0.7907183185886367, 0.20928168141136327, 0.0]"
776,Spain,Male,33,2,0.0,2,1,1,176921.0,0,"[0.9370377393131615, 0.06296226068683855, 0.0]"
459,France,Male,26,4,149879.66,1,0,0,50016.17,0,"[0.6695531718355254, 0.33044682816447457, 0.0]"
610,France,Female,31,6,107784.65,1,1,1,141137.53,0,"[0.8217353281631575, 0.17826467183684244, 0.0]"
525,Spain,Female,37,0,0.0,1,0,1,131521.72,0,"[0.7675902125563916, 0.2324097874436084, 0.0]"
705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,"[0.8441363077457331, 0.15586369225426688, 0.0]"
514,France,Male,32,8,0.0,2,1,0,95857.18,0,"[0.7905258995490034, 0.20947410045099651, 0.0]"
603,France,Male,30,8,0.0,2,1,1,47536.46,0,"[0.8573832753293821, 0.14261672467061795, 0.0]"
715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0,"[0.8115682156205715, 0.1884317843794285, 0.0]"
537,France,Male,59,9,0.0,2,0,0,103799.77,1,"[0.5672323105835728, 0.4327676894164271, 0.0]"
532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1,"[0.5362213274716184, 0.46377867252838156, 0.0]"
