CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1,"[0.7923861894266679, 0.20761381057333203]"
733,France,Male,42,9,150507.21,1,0,1,169964.12,0,"[0.8555965554661894, 0.14440344453381063]"
687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1,"[0.8662167589863553, 0.1337832410136447]"
671,Germany,Male,28,8,119859.52,2,1,0,125422.66,0,"[0.8852704683928599, 0.11472953160714007]"
711,Spain,Male,32,5,0.0,2,1,1,147720.27,0,"[0.9166129225797207, 0.08338707742027926]"
653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1,"[0.7050166056832186, 0.2949833943167815]"
621,Spain,Male,34,8,0.0,1,0,0,47972.65,0,"[0.869062310941963, 0.13093768905803702]"
665,France,Female,40,6,0.0,1,1,1,161848.03,0,"[0.8654854699966451, 0.13451453000335492]"
576,France,Male,39,1,0.0,2,1,1,68814.23,0,"[0.7637114276585903, 0.23628857234140965]"
607,France,Female,21,0,0.0,2,1,0,116106.52,0,"[0.8803442841208192, 0.11965571587918077]"
567,France,Female,38,1,125877.65,2,1,1,107841.77,0,"[0.6738289119053391, 0.32617108809466094]"
706,France,Male,18,2,176139.5,2,1,0,129654.22,0,"[0.8943087350108826, 0.10569126498911738]"
434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0,"[0.29772373406088437, 0.7022762659391156]"
702,France,Male,37,10,150525.8,1,1,1,94728.49,0,"[0.8631472091178268, 0.13685279088217317]"
627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,"[0.8429474571959019, 0.15705254280409806]"
559,Spain,Female,40,7,144470.77,1,1,1,18917.95,0,"[0.6797505731685605, 0.3202494268314396]"
621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0,"[0.8000983765172506, 0.19990162348274945]"
746,France,Female,34,4,0.0,1,0,1,65166.6,0,"[0.9038940084139092, 0.09610599158609076]"
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,"[0.7160315406785125, 0.28396845932148745]"
734,France,Female,40,9,176914.8,1,1,1,12799.23,0,"[0.8249327719581804, 0.1750672280418196]"
586,Germany,Male,34,9,74309.81,1,1,0,15034.93,0,"[0.8130437190226664, 0.18695628097733366]"
648,France,Male,34,0,0.0,1,1,1,167931.81,0,"[0.8514470448760328, 0.14855295512396716]"
506,Spain,Male,50,3,0.0,2,1,0,12016.79,0,"[0.5908380402949949, 0.40916195970500513]"
587,France,Male,33,8,148163.57,1,0,0,122925.4,0,"[0.797161353995059, 0.202838646004941]"
712,France,Female,37,1,106881.5,2,0,0,169386.81,0,"[0.8173136896740878, 0.18268631032591215]"
720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,"[0.9103997047303402, 0.08960029526965987]"
728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,"[0.8678975437179067, 0.1321024562820933]"
444,France,Female,45,4,0.0,2,1,0,161653.5,1,"[0.6254978423656062, 0.37450215763439376]"
758,France,Male,26,4,155739.76,1,1,0,171552.02,0,"[0.9033991759747829, 0.09660082402521707]"
571,France,Female,30,4,85755.86,1,1,0,145115.95,0,"[0.8006906550477844, 0.19930934495221564]"
743,France,Male,23,3,110203.77,1,1,0,95583.45,0,"[0.9098059753182499, 0.09019402468175006]"
807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0,"[0.8985700166510993, 0.10142998334890069]"
798,France,Male,28,3,0.0,2,1,0,2305.27,0,"[0.933386015691016, 0.06661398430898399]"
619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0,"[0.7753730999318733, 0.22462690006812666]"
590,France,Male,43,8,0.0,2,1,1,143628.31,0,"[0.8279630422765194, 0.17203695772348065]"
698,France,Female,46,0,0.0,2,1,1,125962.02,0,"[0.7964182819095859, 0.20358171809041417]"
566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1,"[0.417528520272583, 0.582471479727417]"
619,Spain,Male,34,1,0.0,1,1,0,139919.38,0,"[0.8289896940261196, 0.17101030597388045]"
581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0,"[0.6704561125866826, 0.3295438874133174]"
701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0,"[0.7371276175254353, 0.26287238247456474]"
657,Spain,Female,27,8,0.0,2,0,0,6468.24,0,"[0.9073462516683274, 0.0926537483316726]"
776,Germany,Female,37,1,93124.04,2,1,1,196079.32,0,"[0.865946212546494, 0.13405378745350605]"
508,France,Female,25,2,111395.53,1,0,1,48197.06,0,"[0.7390567136167786, 0.2609432863832214]"
797,France,Male,45,8,0.0,1,0,0,125110.02,0,"[0.9092249803057544, 0.09077501969424562]"
637,France,Male,41,2,0.0,2,0,1,102515.42,0,"[0.8096494139018797, 0.19035058609812028]"
457,France,Female,33,7,127837.54,1,0,1,60013.17,0,"[0.672880045890863, 0.32711995410913697]"
629,France,Male,32,2,0.0,2,0,1,77965.44,0,"[0.8554079652580631, 0.14459203474193688]"
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0,"[0.8608904756784599, 0.13910952432154014]"
685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0,"[0.8136403379323506, 0.18635966206764945]"
631,France,Male,32,10,0.0,2,0,1,196342.66,0,"[0.9175347980758897, 0.0824652019241103]"
627,France,Male,27,1,62092.9,1,1,1,105887.04,0,"[0.8490749637060087, 0.15092503629399137]"
581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1,"[0.6280397629801442, 0.37196023701985587]"
584,Spain,Female,50,1,0.0,1,0,1,152567.75,1,"[0.6728300296814466, 0.32716997031855344]"
711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,"[0.812916462199169, 0.187083537800831]"
496,France,Female,41,1,176024.05,2,1,0,182337.98,0,"[0.5352477501676709, 0.46475224983232905]"
497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0,"[0.7806210850436134, 0.21937891495638662]"
676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1,"[0.8332366001158849, 0.16676339988411515]"
685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0,"[0.7730691792624438, 0.22693082073755624]"
658,France,Female,29,8,0.0,2,0,1,130461.09,0,"[0.9175946519662199, 0.08240534803378004]"
730,France,Female,47,7,0.0,1,1,0,33373.26,1,"[0.8464061828566591, 0.1535938171433408]"
729,France,Female,38,7,0.0,2,0,0,45779.9,0,"[0.8932992712630732, 0.10670072873692683]"
660,France,Male,33,0,72783.42,1,0,0,181051.99,0,"[0.8241921125835109, 0.1758078874164891]"
659,France,Female,44,9,23503.31,1,0,1,169862.01,1,"[0.85292143325777, 0.14707856674222994]"
635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,"[0.8580427009768314, 0.1419572990231685]"
791,France,Male,28,4,0.0,1,1,0,174435.48,0,"[0.9452370265777219, 0.05476297342227813]"
638,France,Female,32,0,0.0,2,1,0,160129.99,0,"[0.8459897623745238, 0.1540102376254762]"
617,Spain,Female,46,3,106521.49,1,0,1,86587.37,0,"[0.6704812623509603, 0.3295187376490397]"
350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1,"[0.41863453519965577, 0.5813654648003442]"
642,France,Male,30,8,80964.57,2,1,0,174738.2,0,"[0.8885761075666881, 0.11142389243331186]"
774,Spain,Female,43,1,110646.54,1,0,0,108804.28,0,"[0.7997886570745303, 0.20021134292546966]"
694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,"[0.8645933259421246, 0.13540667405787543]"
736,France,Female,30,9,0.0,2,1,0,34180.33,0,"[0.9323604147911959, 0.06763958520880411]"
454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1,"[0.5711701732737877, 0.4288298267262122]"
726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0,"[0.9034408482122255, 0.09655915178777454]"
724,France,Female,69,5,117866.92,1,1,1,62280.91,0,"[0.5645377933709405, 0.43546220662905955]"
663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0,"[0.8272627899484256, 0.1727372100515744]"
494,France,Male,25,6,0.0,2,0,1,109988.09,0,"[0.8535117391736582, 0.14648826082634175]"
806,France,Male,40,5,80613.93,1,1,1,142838.64,0,"[0.8979715141559043, 0.10202848584409573]"
657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,"[0.880454026639738, 0.11954597336026196]"
769,France,Female,39,8,0.0,1,0,1,21016.0,0,"[0.9100628361706226, 0.0899371638293774]"
705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1,"[0.7381867708388683, 0.26181322916113176]"
606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0,"[0.7964467671570993, 0.20355323284290075]"
685,France,Male,23,8,0.0,2,1,1,112239.03,0,"[0.9444928476389243, 0.05550715236107578]"
579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0,"[0.4552565928139827, 0.5447434071860173]"
617,France,Female,27,4,0.0,2,0,0,190269.21,0,"[0.8905790420521293, 0.10942095794787063]"
769,France,Male,29,8,0.0,2,1,1,172290.61,0,"[0.9532939734236648, 0.046706026576335186]"
547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1,"[0.6184346351419495, 0.3815653648580505]"
703,France,Male,50,8,160139.59,2,1,1,79314.1,0,"[0.7552158782884518, 0.24478412171154817]"
758,Spain,Male,56,1,0.0,2,1,1,10643.38,0,"[0.7598268961439002, 0.24017310385609983]"
676,France,Male,38,8,0.0,2,1,1,133692.88,0,"[0.8967719089932689, 0.10322809100673115]"
705,Spain,Male,33,7,68423.89,1,1,1,64872.55,0,"[0.889452134537716, 0.11054786546228397]"
586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,"[0.7628215231727317, 0.23717847682726834]"
608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0,"[0.800550034691491, 0.19944996530850898]"
586,France,Male,33,9,0.0,1,1,0,6975.02,0,"[0.8607044790012695, 0.13929552099873055]"
633,France,Female,32,1,104001.38,1,0,1,36642.65,0,"[0.7761328133127856, 0.22386718668721445]"
597,Spain,Male,43,2,85162.26,1,0,1,5104.08,1,"[0.6735989559894948, 0.3264010440105052]"
850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0,"[0.9508406717931513, 0.04915932820684862]"
682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,"[0.5473026739787645, 0.4526973260212354]"
767,France,Male,43,1,76408.85,2,1,0,77837.63,0,"[0.8238238963985749, 0.1761761036014251]"
578,France,Male,46,5,113226.47,1,1,0,56770.76,0,"[0.6530918041101159, 0.34690819588988414]"
589,France,Male,36,8,114435.47,1,1,0,26955.72,0,"[0.7793544921216893, 0.2206455078783107]"
707,France,Female,40,5,0.0,2,1,0,41052.82,0,"[0.8608521977720436, 0.13914780222795645]"
675,France,Male,28,9,0.0,1,1,0,134110.93,0,"[0.9299786360175367, 0.07002136398246331]"
632,France,Male,41,0,106134.46,1,0,1,105570.39,0,"[0.7130184399564321, 0.28698156004356784]"
500,Spain,Male,37,9,125822.21,1,1,0,111698.0,0,"[0.7155934667795738, 0.28440653322042625]"
825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1,"[0.8923291570529737, 0.10767084294702638]"
759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0,"[0.8758746948221211, 0.12412530517787894]"
727,France,Male,47,7,0.0,2,1,0,193305.35,0,"[0.8762383489603109, 0.1237616510396891]"
689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0,"[0.4670677481836297, 0.5329322518163703]"
850,France,Female,46,2,157866.77,1,1,1,18986.12,0,"[0.8108396457424064, 0.18916035425759356]"
633,France,Male,40,4,150578.0,1,0,1,34670.62,1,"[0.7230694333770387, 0.27693056662296134]"
759,France,Female,22,5,0.0,1,1,0,22303.17,0,"[0.9425507064823999, 0.057449293517600065]"
551,Spain,Male,76,2,128410.71,2,1,1,181718.73,0,"[0.301758840452363, 0.698241159547637]"
601,Spain,Female,44,4,0.0,2,1,0,58561.31,0,"[0.7532869255469247, 0.2467130744530753]"
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,"[0.6549884689371535, 0.3450115310628466]"
623,Spain,Female,50,2,87116.71,1,1,1,104382.11,0,"[0.6457511991854124, 0.35424880081458765]"
618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1,"[0.6014956769154114, 0.39850432308458866]"
699,France,Male,53,4,0.0,2,0,1,111307.98,0,"[0.7907151866961536, 0.2092848133038464]"
594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0,"[0.6698172640997285, 0.3301827359002715]"
694,France,Female,38,5,195926.39,1,1,1,85522.84,0,"[0.7749068661979206, 0.22509313380207935]"
582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0,"[0.8330052766532322, 0.1669947233467678]"
749,Spain,Female,28,3,0.0,1,1,0,3408.7,0,"[0.9111946854438341, 0.08880531455616593]"
816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0,"[0.6778160535723665, 0.3221839464276335]"
577,France,Male,60,10,125389.7,2,1,1,178616.73,0,"[0.6194972539973416, 0.3805027460026584]"
644,Germany,Female,34,10,122196.99,2,1,1,182099.71,0,"[0.8622100685397487, 0.1377899314602513]"
573,Spain,Male,44,8,0.0,2,0,0,62424.46,0,"[0.7825823800862686, 0.21741761991373146]"
767,Spain,Male,37,7,0.0,2,1,1,24734.25,0,"[0.9171126347665379, 0.08288736523346205]"
651,Spain,Male,45,4,0.0,2,0,0,193009.21,0,"[0.8170256677436258, 0.18297433225637413]"
603,France,Male,31,1,129743.75,1,1,0,109145.2,0,"[0.7618732923202716, 0.23812670767972843]"
696,France,Male,34,9,150856.79,1,0,1,8236.78,0,"[0.8548907452340417, 0.1451092547659582]"
594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0,"[0.8450974305568718, 0.15490256944312816]"
583,France,Male,27,7,0.0,2,1,0,51285.49,0,"[0.8834195621266552, 0.11658043787334485]"
599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1,"[0.7069449218937724, 0.29305507810622755]"
694,France,Male,42,3,156864.2,2,0,0,88890.75,0,"[0.7504796727308884, 0.2495203272691115]"
663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0,"[0.8028682700503146, 0.1971317299496854]"
551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,"[0.7726145488240558, 0.22738545117594422]"
625,France,Male,22,9,0.0,2,1,0,157072.91,0,"[0.9356431274309792, 0.0643568725690208]"
603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1,"[0.6132366631360389, 0.3867633368639611]"
748,France,Female,20,7,0.0,2,0,0,10792.42,0,"[0.9506066616596478, 0.04939333834035224]"
724,France,Female,32,6,0.0,2,1,1,150026.79,0,"[0.923041444875667, 0.07695855512433304]"
578,Germany,Male,34,8,147487.23,2,1,0,66680.77,0,"[0.7684055545898221, 0.23159444541017787]"
467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,"[0.5812134912004365, 0.41878650879956353]"
596,France,Male,36,2,0.0,2,1,1,12067.39,0,"[0.800178042965844, 0.199821957034156]"
637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0,"[0.639859705754587, 0.360140294245413]"
773,Spain,Female,39,4,0.0,2,0,1,182081.45,0,"[0.907576603027337, 0.09242339697266296]"
799,Spain,Male,35,7,0.0,2,0,1,140780.8,0,"[0.9405250377218073, 0.059474962278192656]"
638,France,Female,34,7,0.0,2,1,1,198969.78,0,"[0.8939378346685479, 0.10606216533145212]"
527,France,Male,32,0,0.0,1,1,0,109523.88,0,"[0.7647366229949842, 0.23526337700501573]"
644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,"[0.844407667743833, 0.155592332256167]"
696,France,Male,19,1,110928.51,1,1,1,2766.63,0,"[0.8900843003223757, 0.10991569967762428]"
684,Spain,Male,56,8,78707.16,1,1,1,99398.36,0,"[0.7404462130636664, 0.2595537869363335]"
582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1,"[0.7124421110460596, 0.2875578889539404]"
724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,"[0.8731442438802774, 0.1268557561197225]"
629,France,Female,49,4,0.0,2,1,1,196335.48,0,"[0.7772462756553478, 0.2227537243446522]"
559,Spain,Male,25,5,0.0,2,1,1,163221.22,0,"[0.8854438754845252, 0.11455612451547485]"
562,France,Male,42,2,100238.35,1,0,0,86797.41,0,"[0.6518032845217603, 0.34819671547823977]"
648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0,"[0.740996988893379, 0.259003011106621]"
698,France,Male,33,5,135658.73,2,0,1,39755.0,0,"[0.8453321660678306, 0.15466783393216937]"
850,France,Male,39,4,127771.35,2,0,1,151738.54,0,"[0.9013069296093212, 0.09869307039067873]"
691,France,Female,29,9,0.0,2,0,0,199635.93,0,"[0.9341281015849017, 0.06587189841509834]"
622,France,Male,31,7,0.0,1,1,0,35408.77,0,"[0.8788699256405355, 0.12113007435946457]"
826,France,Female,30,5,0.0,2,0,1,157397.57,0,"[0.9509739159104129, 0.04902608408958704]"
520,France,Female,39,6,145644.05,1,0,0,104118.93,0,"[0.6503256978215295, 0.34967430217847045]"
817,France,Male,34,5,129278.43,1,0,0,165562.84,0,"[0.9076332106436605, 0.09236678935633946]"
529,France,Male,46,8,0.0,1,0,0,126511.94,1,"[0.7442215022600686, 0.25577849773993144]"
686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0,"[0.8081519438163216, 0.19184805618367837]"
706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0,"[0.6284193665668019, 0.37158063343319814]"
727,Germany,Male,58,5,106913.43,1,1,0,25881.0,1,"[0.6686505876182721, 0.3313494123817279]"
607,Germany,Male,29,7,102609.0,1,1,0,163257.44,0,"[0.8501959659976588, 0.14980403400234116]"
668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0,"[0.8163648419680539, 0.18363515803194605]"
667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1,"[0.6747407589238295, 0.32525924107617055]"
673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0,"[0.7335626707096281, 0.2664373292903719]"
850,France,Male,29,6,0.0,2,1,1,10672.54,0,"[0.9554655529957886, 0.04453444700421135]"
680,France,Male,33,1,123082.08,1,1,0,134960.98,0,"[0.8134025321558269, 0.18659746784417305]"
612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1,"[0.8355702673175126, 0.1644297326824874]"
628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,"[0.7561217305351852, 0.2438782694648148]"
520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0,"[0.6904737797640291, 0.3095262202359709]"
543,France,Female,42,5,0.0,2,0,0,101905.34,0,"[0.7438465911987118, 0.2561534088012883]"
580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1,"[0.7545533113510886, 0.24544668864891142]"
505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,"[0.660851314788276, 0.339148685211724]"
600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0,"[0.6569123604643834, 0.34308763953561655]"
670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,"[0.7375124582082477, 0.2624875417917523]"
568,Spain,Female,46,3,0.0,2,1,1,29372.62,0,"[0.6971589432550127, 0.3028410567449873]"
713,France,Male,41,3,0.0,2,1,0,55772.04,0,"[0.8524998441849634, 0.14750015581503664]"
703,France,Female,40,7,0.0,2,0,1,122518.5,0,"[0.8868244547256188, 0.1131755452743812]"
554,France,Female,26,7,92606.86,2,1,0,192709.69,0,"[0.8489640558968382, 0.15103594410316182]"
767,France,Female,44,2,152509.25,1,1,1,136915.15,0,"[0.7910047325749343, 0.20899526742506566]"
828,Spain,Male,34,9,0.0,2,1,1,81853.98,0,"[0.9523506488481429, 0.04764935115185706]"
662,France,Male,31,3,0.0,2,0,1,27731.05,0,"[0.8775957581431331, 0.12240424185686696]"
608,France,Female,28,9,0.0,2,1,1,125062.02,0,"[0.9084498697587815, 0.09155013024121851]"
608,Spain,Female,56,5,0.0,2,0,1,153810.41,0,"[0.6966495483746147, 0.30335045162538526]"
677,France,Female,27,2,0.0,2,0,1,114685.92,0,"[0.9003603772860499, 0.09963962271395012]"
832,Spain,Female,34,6,138190.13,2,0,1,146511.2,0,"[0.913514887779157, 0.08648511222084299]"
617,Spain,Male,50,7,0.0,1,1,0,184839.7,1,"[0.7830941736430508, 0.21690582635694924]"
649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0,"[0.44061241862787826, 0.5593875813721217]"
691,France,Female,40,0,115465.98,1,1,1,60622.61,0,"[0.7479912024285434, 0.25200879757145656]"
542,France,Female,42,1,0.0,1,1,1,178256.58,1,"[0.7197231972418505, 0.2802768027581494]"
744,Spain,Male,30,1,128065.12,1,1,0,121525.48,0,"[0.8625610195677285, 0.1374389804322715]"
638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0,"[0.8156297693873101, 0.18437023061268987]"
504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0,"[0.701613686185218, 0.29838631381478203]"
568,France,Male,28,5,145105.64,2,1,0,185489.11,0,"[0.8083048173457115, 0.19169518265428856]"
547,France,Female,38,5,167539.97,1,0,1,159207.34,0,"[0.6810611668916706, 0.3189388331083294]"
496,Spain,Male,29,2,0.0,2,1,0,55389.59,0,"[0.7744906863683745, 0.22550931363162546]"
693,Spain,Female,45,4,0.0,2,1,1,26589.56,0,"[0.8163332926975729, 0.18366670730242707]"
481,France,Male,44,9,175303.06,1,1,0,65500.53,1,"[0.5795460994098943, 0.4204539005901057]"
769,Germany,Female,31,7,148913.72,2,1,0,53817.23,0,"[0.8858004330753612, 0.11419956692463888]"
542,Spain,Female,26,2,0.0,2,1,1,54869.54,0,"[0.826937927201183, 0.17306207279881702]"
701,Spain,Female,34,6,107980.37,1,1,1,119374.74,0,"[0.8623391784222416, 0.1376608215777584]"
697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0,"[0.9066432574347477, 0.09335674256525225]"
790,Spain,Female,37,3,0.0,3,0,0,98897.32,0,"[0.9059947605910632, 0.09400523940893678]"
646,Spain,Female,42,3,99836.47,1,0,1,22909.56,0,"[0.72383824797924, 0.27616175202075993]"
635,Germany,Male,53,8,117005.55,1,0,1,123646.57,1,"[0.6919925005247353, 0.30800749947526473]"
733,France,Female,28,5,0.0,2,0,0,12761.16,0,"[0.9184355252439312, 0.0815644747560688]"
604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1,"[0.632738198306922, 0.36726180169307804]"
696,France,Female,31,8,0.0,2,0,0,191074.11,0,"[0.9252569035121099, 0.07474309648789014]"
751,France,Male,30,3,165257.2,1,0,0,134822.05,0,"[0.8678664067564926, 0.1321335932435074]"
625,France,Male,49,6,173434.9,1,1,0,165580.93,1,"[0.6651527735234743, 0.3348472264765257]"
590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1,"[0.7156479444207894, 0.2843520555792106]"
662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1,"[0.5435592697207324, 0.45644073027926757]"
516,France,Male,35,10,104088.59,2,0,0,119666.0,0,"[0.7791290563678809, 0.22087094363211912]"
623,France,Female,28,4,0.0,2,1,0,41227.67,0,"[0.8714508281710975, 0.12854917182890246]"
655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,"[0.8206928929780966, 0.1793071070219035]"
692,France,Female,28,8,95059.02,2,1,0,44420.18,0,"[0.893880311608918, 0.10611968839108195]"
828,France,Male,31,9,0.0,1,0,1,164257.37,0,"[0.9611876029756151, 0.038812397024384916]"
662,Spain,Male,20,9,104508.77,2,0,0,73107.53,0,"[0.9193115539954138, 0.08068844600458625]"
621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1,"[0.6255659867910601, 0.37443401320893993]"
703,Spain,Female,45,1,0.0,1,1,0,182784.11,1,"[0.8128186227690791, 0.1871813772309209]"
489,France,Female,31,7,139395.08,1,0,1,6120.84,0,"[0.6999890919664742, 0.30001090803352576]"
662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,"[0.5333948114411124, 0.46660518855888755]"
598,France,Male,60,4,0.0,1,1,0,197727.14,1,"[0.6487327807140459, 0.35126721928595406]"
582,France,Male,52,2,151457.88,1,0,1,40893.61,0,"[0.5224670859136047, 0.47753291408639537]"
678,France,Female,49,3,204510.94,1,0,1,738.88,1,"[0.6040373655057358, 0.39596263449426417]"
549,France,Female,29,8,0.0,2,1,1,189558.44,0,"[0.8811744265716336, 0.11882557342836637]"
693,Germany,Male,46,2,104763.41,1,1,1,62368.33,0,"[0.729637357984348, 0.270362642015652]"
648,Spain,Female,49,10,0.0,2,1,1,159835.78,1,"[0.8368893464709517, 0.16311065352904833]"
578,France,Male,38,7,82259.29,1,1,0,8996.97,0,"[0.7608477126089341, 0.23915228739106587]"
611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0,"[0.6970343042713041, 0.3029656957286959]"
465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1,"[0.38298439356550606, 0.6170156064344939]"
649,Spain,Male,32,1,0.0,1,0,1,91167.19,1,"[0.8556828561192117, 0.1443171438807883]"
581,France,Male,71,4,0.0,2,1,1,197562.08,0,"[0.5313799587411898, 0.4686200412588102]"
742,France,Female,29,4,0.0,2,1,1,180066.59,0,"[0.9315373699033627, 0.0684626300966373]"
739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,"[0.9205035586170444, 0.0794964413829556]"
652,France,Female,40,4,79927.36,2,1,1,33524.6,0,"[0.7812185465897941, 0.2187814534102059]"
502,France,Male,33,8,0.0,2,1,1,123509.01,0,"[0.8311512612955463, 0.16884873870445374]"
770,France,Female,33,6,0.0,2,1,1,126131.9,0,"[0.9319738157997406, 0.06802618420025944]"
478,France,Female,38,4,171913.87,1,1,0,51820.87,1,"[0.5527024914788486, 0.44729750852115135]"
657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0,"[0.8175889171925569, 0.18241108280744314]"
597,France,Female,24,1,103219.47,1,1,0,60420.07,0,"[0.8064017290824221, 0.19359827091757786]"
537,France,Male,47,10,0.0,2,0,1,25482.62,0,"[0.7562298232741362, 0.2437701767258638]"
734,France,Female,54,3,0.0,1,1,0,130805.54,1,"[0.7842456142219159, 0.21575438577808417]"
698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,"[0.7193627905732329, 0.28063720942676706]"
850,France,Male,49,6,128663.9,1,1,0,65769.3,1,"[0.8493476585646087, 0.1506523414353913]"
676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0,"[0.7239436149537868, 0.27605638504621327]"
798,Spain,Female,58,9,0.0,2,0,0,119071.56,1,"[0.8512044597298261, 0.14879554027017391]"
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1,"[0.5934515299405346, 0.40654847005946537]"
579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,"[0.8030413654645031, 0.19695863453549686]"
520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1,"[0.515745436876653, 0.48425456312334697]"
818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0,"[0.8986448250161099, 0.10135517498389013]"
660,France,Female,32,0,114668.89,1,1,0,84605.0,0,"[0.7832025530857206, 0.2167974469142794]"
689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1,"[0.8160522638208263, 0.18394773617917365]"
714,France,Female,40,0,0.0,2,1,0,62762.12,0,"[0.8287690223063844, 0.17123097769361564]"
539,France,Male,39,6,0.0,2,1,1,86767.48,0,"[0.7911040603429316, 0.20889593965706837]"
786,Spain,Female,34,9,0.0,2,1,0,117034.32,0,"[0.9398953204767302, 0.0601046795232698]"
543,Spain,Male,23,5,0.0,2,1,0,117832.39,0,"[0.8766377420365191, 0.12336225796348085]"
731,Spain,Female,26,3,0.0,2,1,0,37697.29,0,"[0.9167754222569122, 0.08322457774308775]"
